C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
100,40000,22782210,42986801,62492323,30090993,21272585,60587581,626954,696866,1323829,17134,28368,49720,31249,143456,<not counted>,<not counted>,<not counted>,<not counted>,,
101,39603,24072721,42635811,60909216,33199642,26452627,60618538,640117,696101,1336230,17523,28463,54817,27739,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
102,39215,24689580,42858716,61265342,32849378,26449680,60615800,631751,704259,1336028,17581,28370,54541,28872,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
103,38834,20174727,44275334,62279394,36560913,26435354,60601243,631986,699892,1331893,17194,30797,62429,10551,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
104,38461,30335239,42714432,61685521,31840452,26323967,60598454,643814,697335,1341163,17726,28160,52926,30489,85543,<not counted>,<not counted>,<not counted>,<not counted>,,
105,38095,21402331,43452263,61462874,34664090,26437617,60604173,641077,697632,1338724,16943,29982,58141,24030,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
106,37735,33368736,43321474,62356785,31277305,23975704,60651737,625023,699061,1324100,17136,28142,51238,29995,130456,<not counted>,<not counted>,<not counted>,<not counted>,,
107,37383,26866033,43601158,62414330,32420970,26400627,60644353,626822,702608,1329450,17244,28718,53247,29080,99597,<not counted>,<not counted>,<not counted>,<not counted>,,
108,37037,20813049,43838183,61742897,35119027,26413827,60580476,661492,696005,1357532,17027,30671,59700,22308,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
109,36697,21202019,44366747,62625895,35543337,26381261,60547765,629220,698274,1327508,17309,31065,60313,20314,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
110,36363,20577871,44080048,62171319,35856945,26462102,60628235,642791,696722,1339540,17372,31299,61689,17765,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
111,36036,28991671,43581489,62523797,31947462,25580834,60647307,631804,701827,1333646,17078,29040,53345,28553,97027,<not counted>,<not counted>,<not counted>,<not counted>,,
